1400_1.png,20.48,0.862
1400_10.png,15.23,0.720
1400_2.png,20.00,0.856
1400_3.png,19.35,0.841
1400_4.png,18.64,0.822
1400_5.png,17.95,0.804
1400_6.png,17.31,0.786
1400_7.png,16.73,0.768
1400_8.png,16.19,0.752
1400_9.png,15.69,0.736
1401_1.png,20.07,0.814
1401_10.png,18.58,0.777
1401_2.png,20.50,0.848
1401_3.png,20.78,0.867
1401_4.png,20.87,0.865
1401_5.png,20.75,0.851
1401_6.png,20.46,0.834
1401_7.png,20.05,0.818
1401_8.png,19.58,0.804
1401_9.png,19.08,0.790
1402_1.png,23.70,0.823
1402_10.png,15.78,0.613
1402_2.png,22.44,0.788
1402_3.png,21.19,0.757
1402_4.png,20.06,0.729
1402_5.png,19.07,0.705
1402_6.png,18.21,0.683
1402_7.png,17.47,0.663
1402_8.png,16.83,0.645
1402_9.png,16.27,0.628
1403_1.png,21.22,0.780
1403_10.png,14.26,0.592
1403_2.png,19.33,0.744
1403_3.png,17.91,0.714
1403_4.png,16.84,0.689
1403_5.png,16.04,0.668
1403_6.png,15.45,0.649
1403_7.png,15.02,0.633
1403_8.png,14.70,0.619
1403_9.png,14.46,0.606
1404_1.png,21.93,0.897
1404_10.png,16.39,0.741
1404_2.png,21.27,0.882
1404_3.png,20.51,0.865
1404_4.png,19.75,0.848
1404_5.png,19.04,0.829
1404_6.png,18.40,0.811
1404_7.png,17.82,0.793
1404_8.png,17.30,0.776
1404_9.png,16.83,0.758
1405_1.png,21.83,0.903
1405_10.png,16.96,0.738
1405_2.png,21.30,0.887
1405_3.png,20.65,0.868
1405_4.png,19.99,0.849
1405_5.png,19.41,0.831
1405_6.png,18.86,0.812
1405_7.png,18.32,0.793
1405_8.png,17.83,0.775
1405_9.png,17.38,0.756
1406_1.png,21.62,0.898
1406_10.png,17.49,0.785
1406_2.png,21.30,0.892
1406_3.png,20.85,0.882
1406_4.png,20.35,0.870
1406_5.png,19.82,0.856
1406_6.png,19.31,0.842
1406_7.png,18.81,0.828
1406_8.png,18.34,0.814
1406_9.png,17.90,0.799
1407_1.png,14.50,0.855
1407_10.png,14.62,0.778
1407_2.png,14.52,0.851
1407_3.png,14.52,0.846
1407_4.png,14.53,0.839
1407_5.png,14.54,0.830
1407_6.png,14.56,0.821
1407_7.png,14.58,0.811
1407_8.png,14.60,0.801
1407_9.png,14.61,0.790
1408_1.png,15.74,0.839
1408_10.png,15.85,0.797
1408_2.png,15.82,0.841
1408_3.png,15.87,0.841
1408_4.png,15.89,0.838
1408_5.png,15.91,0.834
1408_6.png,15.92,0.829
1408_7.png,15.91,0.822
1408_8.png,15.90,0.815
1408_9.png,15.88,0.806
1409_1.png,17.59,0.852
1409_10.png,17.05,0.780
1409_2.png,17.73,0.852
1409_3.png,17.81,0.849
1409_4.png,17.83,0.843
1409_5.png,17.80,0.836
1409_6.png,17.72,0.827
1409_7.png,17.60,0.816
1409_8.png,17.45,0.805
1409_9.png,17.26,0.792
1410_1.png,18.95,0.906
1410_10.png,16.92,0.828
1410_2.png,18.77,0.900
1410_3.png,18.55,0.892
1410_4.png,18.31,0.884
1410_5.png,18.06,0.875
1410_6.png,17.82,0.866
1410_7.png,17.58,0.857
1410_8.png,17.35,0.847
